COUNTRY_NAME,HDI,LEB,EYS,MYS,GNI,OLSI
Eritrea,0.42015348734726500000,64.18600000000000000000,4.99466000000000000000,3.85955100000000000000,1489.85073800000000000000,..
Sierra Leone,0.42031226041129900000,51.31700000000000000000,9.46886800000000000000,3.33200000000000000000,1529.17608300000000000000,4.90000000000000000000
Mozambique,0.41759016134354900000,55.47800000000000000000,9.06883000000000000000,3.49911560500000000000,1098.43576800000000000000,5.00000000000000000000
South Sudan,0.41830333957263800000,56.13400000000000000000,4.87162000000000000000,4.84913000000000000000,1882.49879900000000000000,3.80000000000000000000
Guinea,0.41418630622159600000,59.21500000000000000000,8.81527000000000000000,2.56848149200000000000,1058.21987600000000000000,3.50000000000000000000
Burundi,0.40376541480557100000,57.11800000000000000000,10.64743000000000000000,2.96888926100000000000,691.18257380000000000000,2.90000000000000000000
Burkina Faso,0.40174010414463800000,59.00700000000000000000,7.69281000000000000000,1.44153176600000000000,1537.49930900000000000000,4.40000000000000000000
Chad,0.39607322446853300000,51.89700000000000000000,7.30026000000000000000,2.32332773800000000000,1990.87140500000000000000,3.50000000000000000000
Niger,0.35264066960226600000,61.93600000000000000000,5.42265000000000000000,1.65800000000000000000,889.45564580000000000000,3.70000000000000000000
Central African Republic,0.35244020015467900000,51.45800000000000000000,7.09898000000000000000,4.23000000000000000000,587.47396070000000000000,3.70000000000000000000
