PIXELS,LC,COUNTRY_ID
16643598,50,295
360637,40,295
3,20,573
162,180,338
5,40,573
119,210,213
206,10,213
55,62,213
2,130,339
43,120,339
163,30,338
16,170,214
515,50,213
21,40,213
46,170,213
152,30,213
6,150,180
3,190,213
3,180,180
3,50,214
2,10,214
1,180,213
60351824,50,65
16,11,213
15,10,338
4,11,214
18845,150,65
2272371,180,65
21122264,120,65
59402,200,65
4,120,338
5,62,340
2522912,160,295
3674393,60,295
3590306,100,65
246,80,532
704191,210,295
5889,200,295
1183231,30,295
44031,170,295
1,100,340
516,150,364
1507376,11,295
601076,12,532
6698461,130,65
1299975,10,295
1625,10,593
2679,170,593
647,210,593
100,210,594
3926,30,593
1534,190,593
1861,11,593
3401,40,593
3837,160,593
75426,50,593
37,50,594
470,170,594
9,10,594
22,150,594
39,201,295
8,30,594
25,40,594
261331,61,295
630476,110,65
17,210,595
5169321,40,65
176,61,364
6,170,595
49,120,593
2128668,60,65
823055,100,295
48,40,503
116988,20,295
1603,122,295
34582,190,295
24,20,593
11150496,30,65
10030,170,344
965,210,344
98,210,345
13,12,593
9,201,351
10,50,573
20684,12,530
12,150,593
15840986,11,65
678,50,344
152,50,278
3,40,278
5756,210,278
76,20,278
1713,150,278
24,170,345
955,30,278
527975,130,295
2571371,10,65
1389339,130,318
2773816,120,318
1167297,10,318
153953,180,318
52836,20,318
910762,110,318
879761,100,318
295911,30,318
347938,40,318
91845,201,318
215053,200,318
38296,150,318
514386,11,318
139310,50,318
417511,190,65
201772,210,318
1,190,340
29142,210,529
962790,50,529
100211,170,529
188798,62,318
82926,10,529
5462,170,318
518,153,318
87723,160,529
201102,40,529
90354,170,65
1493391,160,65
1900734,210,65
7359,190,318
317572,30,529
7412,152,318
62050,60,318
2628,210,75
5,30,345
123780,40,363
340737,30,363
33025,100,363
1273691,10,363
156975,11,529
5677,80,65
124813,130,363
624063,62,363
66917,150,529
350500,120,363
12253,122,363
35,200,503
184086,50,363
11948,190,529
55,62,344
3,100,344
7,11,344
20229,210,74
16,180,344
5641,160,318
56917,12,529
177241,11,363
6,160,179
316,202,318
3750,10,278
25,30,531
36,110,529
3867,11,278
2334,122,318
93590,110,532
10395,60,363
1832,160,363
940,210,347
6544,170,347
990,190,347
4895,10,347
28132,30,347
383696,50,347
2971,40,347
9301,11,347
20,210,346
60332,180,363
283,100,347
2411,62,347
9722,190,363
104,120,347
2923052,50,293
2,12,351
122,180,347
10790,150,530
227219,11,293
12,50,345
15,40,531
32921,20,363
36,60,347
611161,210,363
1012,170,363
1155,61,363
671673,160,293
379128,100,293
626224,62,293
72880,110,293
48538,210,293
82898,40,293
130577,30,293
12622,170,293
8,130,503
117726,130,293
1072121,61,65
177316,120,293
238,210,279
2,201,293
72,150,279
4434,12,295
13583,180,293
128743,10,293
18869,60,293
11,190,278
4860,190,293
10,90,103
497,12,574
448,210,575
738,170,575
116,150,531
391,10,575
13973,50,575
7145,30,575
8250,40,575
1179,160,575
173,12,575
148,11,575
16580,120,532
15,190,575
5,12,531
3394,110,363
186,150,575
3,130,103
226,160,75
53784,100,532
17,11,531
3692833,50,288
51590,11,288
79589,30,288
49271,10,288
4656,160,288
26956,40,288
1664,60,288
5341,130,532
7004,210,534
21597,170,534
596520,50,534
2,12,573
53257,100,288
16382,170,74
17238,180,74
98359,50,74
39750,30,534
102910,62,288
3055,190,288
30526,160,534
24989,40,534
120849,160,74
4521,40,74
7840,100,74
6948,120,74
8,120,503
381,60,74
4389,30,74
722,20,529
756,11,74
421,130,74
338,122,467
24,150,75
548,150,74
21,130,347
1482,190,534
13,110,347
6,170,278
12648,10,534
773,20,534
27587,11,534
42375,12,534
21,210,285
1,50,285
162,210,284
1726,50,284
289,10,284
149,12,363
108,30,284
26,40,284
87,170,284
10,190,284
97,170,282
107,210,282
347,50,282
19,201,363
19,170,346
689,210,570
4726,190,570
992,30,570
1667,11,570
569,10,570
427,170,570
552,50,570
8576,170,55
7733,50,55
6686,210,55
35,210,572
479,40,570
3,50,572
21,12,570
232,210,571
193,170,571
65,11,571
142,10,571
196,50,571
102,40,571
33843,210,57
25606,170,57
2,90,55
121,190,571
44,160,571
93,30,571
2690285,50,57
11,170,572
15468,160,57
12,12,571
157,210,56
49659,100,57
11,20,570
12,160,570
188744,10,57
163710,30,57
35521,11,57
141818,130,57
200898,40,57
1280,120,55
19,160,55
3634,200,57
8,190,572
12205,180,57
23568,190,57
149,150,571
5,150,570
29724,170,288
13,190,55
2431,180,55
7,10,572
48071,110,57
4,150,572
28056,210,288
393096,120,57
14,200,363
438,50,75
36,90,363
59,40,55
15518,150,534
159,100,529
18,100,530
11,50,56
886,10,74
1,10,56
317,80,74
1,11,279
42,170,287
277,210,287
2668,180,288
141236,90,318
126,62,282
9,11,282
29,30,282
8,10,282
13,121,532
5,20,531
4369,150,57
93,12,57
703,90,57
23,200,293
3126,210,66
3678,200,55
96702,160,66
768,170,66
7021,180,66
60007,50,66
4853,40,66
6107,100,66
5719,130,55
1978,210,286
1858,110,55
355,10,66
10306,170,286
33,11,55
3395,100,55
250,10,55
72218,120,288
196,30,66
12062,50,286
15830,110,288
1699,60,66
1808,120,66
251,210,283
95,11,283
239,40,283
12,100,283
440,10,283
355,30,283
12360,50,283
4,150,283
211,190,283
62344,130,288
48,80,66
26,130,66
160,80,57
36,50,287
40,11,66
403,180,75
108,170,283
33,30,503
9,110,66
3,180,283
248,10,286
563,11,286
6893,210,54
10446,130,54
50940,200,54
9641,100,54
3734,110,54
3788,180,54
17747,50,54
2575,170,54
5765,12,318
8123,120,54
740,11,54
2025,220,57
10,153,57
2442,10,54
168,150,54
89,170,75
250182,210,59
12565338,50,59
573522,160,59
3833,190,74
198516,40,59
334555,100,59
111276,11,59
342791,30,59
115676,10,59
63251,180,59
1612,61,318
1198,150,55
112,30,55
11,100,503
36,10,503
6,200,56
1469,80,59
3,201,468
19,210,556
233,11,556
28,10,556
25,150,556
152,190,54
59,30,556
11,70,363
476,200,74
20,40,367
62,10,367
326,190,286
36,120,367
672,30,54
26,30,367
9,110,367
363,130,286
3259,62,286
450,100,286
419,180,286
1423531,120,59
149,110,286
407,30,286
188,120,286
880,210,545
355,40,286
2,170,468
5,122,286
16,50,467
4,90,54
248,40,54
58,150,367
7304,90,467
3528,210,544
34128,50,544
1,201,367
5,121,55
24,12,54
40727,190,59
175436,40,315
412607,30,315
1927542,11,315
1500968,10,315
444601,130,315
2475954,120,315
741865,180,315
1909775,60,315
16545,190,315
3179599,62,315
188269,50,315
93046,160,315
454476,100,315
991832,210,315
6,11,367
1,11,287
11,100,367
55013,122,315
2,121,54
82277,61,315
91469,10,307
2395,30,307
585,130,307
2262,190,307
2181,40,307
190777,11,307
1,180,287
24514,120,307
18727,170,315
58318,110,315
23805,100,307
24027,60,307
458,150,295
4800,170,544
13351,180,307
272552,20,315
78408,12,315
8,150,363
1467,61,74
7150,50,307
755,60,57
879,62,74
12,150,544
8,150,545
2420618,62,65
351,40,544
3363,62,307
8,200,66
600,30,544
1238,12,307
3541,61,307
25200,210,307
556,160,544
186,160,307
21,12,544
6,190,66
98,122,307
100,170,307
159,190,544
9,100,282
2,60,282
6,10,279
130,110,307
198,170,545
2,150,307
48,50,545
3,70,307
2,80,531
59,120,75
6,160,531
88,80,529
365,210,319
103,200,319
129,180,319
341137,90,315
1832,170,319
41172,200,315
99,210,320
39,170,320
14,40,75
396,20,307
7301,170,543
2952,210,543
286054,50,543
4144,40,543
793,120,319
3972,30,543
3017,160,543
169,150,319
383,160,319
352,30,319
942,190,543
1,200,307
1109,12,543
319,10,543
13,40,319
332,11,319
69,10,319
266,190,319
51,100,319
5,180,56
229,62,319
15,170,56
15601,150,315
6,60,319
64,50,319
1,190,56
9,180,320
38,110,319
3849,180,306
2684,50,306
206278,11,306
145,160,306
36533,100,306
4134,62,306
15836,60,306
27673,10,306
69,170,306
32411,210,306
25,30,75
1832,190,306
33139,120,306
956,30,306
437,202,315
96,110,306
16775,12,306
30,10,544
1713,40,306
55836,130,306
5,200,75
38,11,543
20,100,544
64658,170,538
64046,210,538
5197778,50,538
423854,30,538
317038,40,538
31,11,544
1538,61,306
58482,11,538
3919,61,57
1,190,545
224,122,306
2386,190,538
95318,10,538
12,10,75
1,110,530
144,130,529
128285,160,538
3,122,57
10,100,75
22,20,306
2,202,320
1,50,320
1057,210,540
16,153,315
686,20,538
30328,170,539
7977,210,539
48450,50,539
3988,160,539
47,100,534
59,110,534
801,130,534
304,190,539
1576114,200,59
34,201,315
2454744,130,59
124745,110,59
6194,30,539
4560,40,539
772,170,59
354,210,53
53,170,53
7,50,53
126,210,58
945389,150,59
48605,61,59
15044,62,57
3,110,74
5,120,58
3,170,58
17,120,529
69207,150,538
18,100,543
48,80,530
1092,210,333
11,150,333
17784,62,59
29735,153,59
241,170,540
628,10,333
88,90,306
4003,60,59
10,120,543
9,210,281
26,10,540
6,170,281
1,50,281
10065,100,538
7415,170,542
3409,210,542
559183,50,542
3792,40,542
1543,160,542
5382,30,542
607,190,542
151,10,542
932,11,542
268,30,333
23,61,293
12,20,543
185,210,334
140,50,333
29,130,333
6,120,333
8,150,334
200,210,332
69,40,332
1739,10,332
10,61,332
562,30,332
30,190,332
536,50,332
22,130,332
385,40,333
549990,50,289
168813,100,289
5417942,62,289
14,210,280
21,50,280
229879,30,289
559067,10,289
153283,40,289
4995381,60,289
118628,180,289
3386459,120,289
162526,110,289
4,170,280
245978,11,289
17,11,332
1305,170,333
15,170,332
10,120,332
230,12,539
15055,190,289
2,10,334
27,150,332
22,170,317
274,210,317
28942,110,538
3367,170,316
1346,210,316
35656,210,289
139,60,316
470,120,316
242,160,316
347,200,316
427,12,542
5599,170,289
109,100,316
92,150,542
3,122,293
257813,122,289
26,40,316
1759,210,557
2552975,130,289
523,180,316
136,130,316
535,50,316
5455,210,554
63137,50,554
50,190,316
26,100,539
5011,153,65
11,180,317
7,150,557
742,200,53
102,210,337
396,210,336
54,150,336
152,130,336
444,10,539
133,11,539
2,11,545
6,150,337
257,10,336
88,30,316
305,170,557
50,80,315
10,80,542
12006,170,554
3,10,316
2027,210,541
5471,170,541
80575,50,541
1733,40,541
3197,30,541
6995,160,541
9,190,557
460,20,289
86,100,542
69,210,292
756,12,541
497849,200,289
159,130,538
346,210,560
115,30,560
97,210,561
21,11,560
1,190,560
275,190,541
60,62,316
6193,12,316
302,50,294
800,10,294
247,210,294
2916,160,289
588,30,294
620,170,294
8,60,294
147,40,294
3,10,292
21,62,294
531,210,290
76,120,294
352,180,290
16,11,290
11,30,290
1,10,290
251,50,290
54,100,294
117,210,291
10,180,291
101,120,290
48,100,290
313,170,290
28,11,294
1166408,61,289
32,180,294
19,170,292
177,200,543
5,180,292
1,50,291
7,170,291
159,130,290
26,62,290
6,60,290
8,40,290
8,110,290
544,12,538
26,150,543
21,40,560
67,10,560
110,120,53
4,122,53
55,80,538
11443,170,552
273201,50,552
7189,210,552
1309,160,552
17,40,336
3,120,317
4,80,289
375,160,554
23,50,557
286,40,554
2050,12,552
19,150,560
5,30,336
4,50,336
43,50,540
36,190,552
99,190,554
14,160,540
4,11,540
1,30,540
25,150,540
3,50,560
1065,150,539
6,40,540
252,10,541
7,80,316
3,20,539
3,10,317
253,40,552
35,90,316
1194,30,552
4,150,316
394,11,541
157,20,316
9,110,316
445,210,78
293,200,78
221,202,78
14742,210,17
10001,30,17
529,153,78
1435,130,78
341,170,17
28,11,316
11095,50,17
3661,40,17
306,190,78
207,40,78
9,210,79
147,120,78
2632,150,78
47,140,78
181,62,78
97,30,78
1,200,317
60,60,78
42,110,78
168,10,78
316,20,17
27,190,17
321,202,289
3,20,317
9335,150,17
6,70,315
5263,150,289
4,120,538
264,30,554
33383,11,533
2035,210,533
1014,130,530
28515,10,533
557,150,533
74143,30,533
49543,220,59
4374,12,533
62546,40,533
33750,50,533
1644,170,533
93,12,554
228087,210,304
337831,11,304
423971,10,304
468014,180,304
5,10,552
257117,30,304
808340,40,304
3529083,62,304
1572907,120,304
3553746,60,304
21,80,534
317575,61,304
272583,100,304
234,20,533
896,160,533
12239,190,304
57908,110,304
136356,130,304
2,150,317
25,190,75
1014,190,533
356,50,304
29,10,554
124336,122,304
11,80,533
35,170,304
731,200,304
3,150,58
174,210,9
1,190,9
89,210,10
45,110,533
9,150,561
246,150,16
980,210,16
20,130,533
2108,10,17
2489,11,17
1,190,291
38,190,290
1410,200,290
337,150,3
489,210,3
103,210,4
2,120,533
2,100,533
25,61,316
2,200,291
7,150,554
20,150,4
267002,20,304
4540,210,537
40206,170,536
17575,210,536
1790,170,537
146,20,536
1381,11,536
4524,30,536
794,40,553
1026,170,553
606,210,553
56,150,541
82688,50,553
2490,10,536
2201,30,553
334,160,553
57628,50,536
348,12,553
9,100,553
27,150,553
790995,11,305
160,60,333
425,100,333
24296,100,305
135702,10,305
3103,40,536
1547,110,305
2853,80,536
29598,30,305
167105,62,305
3668,150,536
39860,40,305
203884,60,305
27975,120,305
127,10,553
79,110,333
54,190,553
117,200,333
153,11,553
2,170,334
5,160,304
16056,122,305
5290,61,305
44,120,553
38308,180,305
400596,210,305
21,30,537
8557,20,305
11680,12,305
11,160,536
35660,130,305
5706,50,305
262,150,537
217313,210,64
7726628,50,64
265038,110,64
479120,180,64
296516,40,64
405757,30,64
75241,160,64
6025,190,305
720,12,65
37163,122,536
5706,120,536
64,10,3
1,10,4
1593,50,3
1,80,317
2,190,333
942316,100,64
7705,100,536
4,30,557
1323,190,536
3,200,334
839,62,536
1393587,130,64
7,130,75
16,62,537
74,120,537
241,210,330
1395,10,330
1522012,120,64
25,130,330
9,100,330
132,210,524
550,30,524
2,61,75
70,11,524
1484,50,524
42,10,524
15,40,524
21129,190,64
246,30,330
74235,170,302
225497,210,302
289685,180,302
2389048,120,302
74,80,302
458207,130,302
289744,50,302
3332540,60,302
1841,210,313
8684,170,313
209268,61,302
3509441,62,302
95152,200,302
509,210,303
89084,100,302
398533,20,302
2,20,524
133026,40,302
341014,10,302
716625,11,302
2952,180,313
272087,30,302
54,180,303
11422,190,302
11034,110,302
35,160,305
6622,150,302
408,160,302
372380,170,528
6166866,50,528
150056,210,528
21288419,122,528
5989042,120,528
3769720,100,528
1386444,30,528
122,50,537
159,122,537
1082773,40,528
440762,60,64
422331,11,64
617,50,313
1197,120,313
1190,200,313
327,60,313
1645334,180,528
195056,190,528
446,62,313
168227,10,64
221062,60,528
3874143,62,528
358162,20,528
46407767,150,528
1329,180,536
203,12,302
37,202,302
965,130,313
589,100,313
1936,60,536
172,200,536
955,30,1
2,150,1
241,210,1
1332,170,64
8,150,303
118007,50,527
423,110,536
12216,120,527
871,200,527
4181,210,527
5397,40,527
1878,90,302
89099,122,527
2491,180,527
3619,150,527
25322,170,527
7386,130,536
9519,10,527
9267,11,527
7533,100,527
1229496,10,528
70100,122,302
6253802,11,528
4848,62,527
8600,30,527
176,80,527
9554,60,527
24197,130,527
283,110,527
7,80,313
320,210,308
21,30,308
4270,100,308
7377,50,308
304,190,308
35,110,308
1459,60,308
37,10,308
889,40,308
58,170,308
1643,11,308
30936,80,528
103,190,527
106,130,308
5550707,200,528
331,210,328
18319350,130,528
301,120,308
23,210,335
10,50,335
28,10,335
11,40,335
1710688,110,528
17,130,537
3,122,308
60,170,305
162,210,525
38,30,525
739,210,325
50052,170,323
59493,210,323
1788395,100,323
1031843,60,323
3887539,110,323
30,61,313
52690,200,323
332428,11,323
1060022,50,323
9528,150,323
280,10,537
510,210,309
6572,50,309
2716,100,309
33,11,525
140,60,309
322,11,309
52685,180,323
1869,210,324
4,200,58
653,110,324
328,200,324
51,170,309
235,40,309
21,210,526
3485,170,324
1883,11,324
138,190,309
2980,180,324
24,210,310
7,50,310
171781,10,323
28,10,525
40371,30,323
213,11,313
140,110,313
7610,190,323
1509,60,324
2558,100,324
8,150,313
14,110,325
797704,40,323
67,190,313
54,80,537
83,170,303
82,30,313
115,40,313
2665,210,76
371,210,77
24118,50,76
5528,30,76
3601,40,76
34,190,76
666,10,76
16,202,304
4,40,77
6,50,77
4,110,537
43,100,537
39,80,64
255,201,289
17,100,325
394,210,311
352,170,311
4226,50,311
1197,100,311
19,10,311
162,200,325
1313,130,323
28,210,312
47,190,311
2552,10,324
85,60,311
5,61,311
10,30,311
8,110,311
44,122,323
654,50,324
73,40,311
5,180,311
152,170,325
14,10,325
962,40,324
685,30,324
837001,61,64
13962,120,323
2855,210,562
1965,170,562
56738,50,562
67,10,562
291,12,562
716,210,13
17,210,14
748,30,13
430,40,13
551,50,13
123,210,563
21,11,13
20,10,13
10,190,13
37,190,324
21,190,562
424,40,562
635,30,562
1,170,13
15838,50,6
12201,40,6
4,11,537
482,210,6
10,20,6
12838,30,6
112,170,6
63,200,303
5329,10,6
9,190,6
6,150,6
59,11,6
3,150,563
3,10,563
10,200,537
3,50,325
23,210,7
36,50,7
3,170,7
12,210,8
10,40,7
11,30,7
9,10,7
4,150,53
2018,200,305
61,150,305
2,10,8
1187,50,1
544,40,1
8,210,2
24,170,1
2,50,2
407,10,1
155,160,562
6,60,537
12,20,1
47,11,1
6,20,13
2,190,1
32,180,325
17602,62,64
31,153,289
14188,220,64
1435810,200,64
1741,210,555
1640,170,555
126726,50,555
1074818,150,64
108,160,555
51,190,555
68473,153,64
5225,30,555
250,12,555
3280,40,555
7,80,303
20,11,16
217,10,555
11,30,16
28,170,563
6,150,562
55,11,555
39,11,325
4473,30,11
847,40,11
7,11,562
1544,210,11
4731,50,11
114,10,11
95,20,11
16,190,11
279,170,11
119,11,11
73139,20,301
72781,210,301
1740752,120,301
1309545,10,301
119888,100,301
1197524,62,301
128480,30,301
576498,60,301
31896,110,301
16051,40,301
4447,180,301
15254,200,301
6451,61,301
32903,122,301
870516,11,301
210941,130,301
16380,210,327
10256,150,327
86976,200,327
41,100,78
19,11,78
65,61,78
33,150,77
76,12,64
2,50,78
3136,170,76
68664,50,558
907,210,558
5205,170,558
735,160,558
2668,40,558
1961,12,558
12582,30,558
12,11,303
426,12,76
247,150,76
113,11,76
1008,10,558
371,200,555
99,150,555
144,170,77
622,11,558
4,130,555
11,20,555
175,10,313
101,210,331
10512,190,301
31,20,76
4,200,562
318,150,558
16,202,290
1,190,558
4,61,323
14,30,77
6,150,330
120,160,76
20,10,303
2,130,303
3,170,16
2509006,120,275
6081941,130,275
2470443,200,275
864967,100,275
214571,110,275
86043,210,275
5,50,16
415607,150,275
283449,10,275
41,210,314
30,200,314
13,10,314
4,40,314
89699,40,275
18,120,303
12231,190,275
123,153,275
59291,30,275
40123,60,275
3585,201,275
3036,202,275
31980,11,275
14,40,325
8,40,303
5,130,291
28,210,277
2,100,76
4485,170,559
719,210,559
42183,30,559
4513,10,559
10982,40,559
103215,50,559
21847,180,275
2797,12,559
4480,11,559
1484,160,559
514,150,559
376905,62,275
5118,122,275
554,190,559
227,11,15
197,210,15
5083,30,15
1911932,150,52
7038,50,15
2492,40,15
2,50,563
69,190,15
2203,10,15
2251662,200,52
40754,153,52
24,20,15
1962750,120,52
355730,130,52
152021,10,52
153373,11,52
20140,110,52
3,170,15
261368,210,52
456792,220,52
619428,100,52
3,20,559
257662,40,52
10554,210,299
7321841,120,299
7073,190,299
472461,130,299
147044,100,299
99545,60,299
336386,10,299
571280,62,299
122506,180,299
133802,30,299
33672,110,299
54766,11,299
48352,40,299
203369,30,52
11173,50,301
39,20,313
452,210,549
2029,122,299
1370138,50,52
39359,190,52
2862,180,52
7,10,77
8,100,303
18,30,12
174,210,12
145731,200,299
3,61,299
301,170,301
8,130,324
16,170,12
8,160,11
2,160,12
25,150,12
20,50,12
6,202,313
53,11,3
1290,30,3
11,170,3
3,190,3
86,150,324
3164,50,5
990,30,5
85,210,5
100,40,5
30,10,5
9,190,5
13,11,5
1,20,5
3212,150,301
28,90,65
1095458,50,60
1352142,120,60
435388,100,60
229012,130,60
6677,62,60
1035226,61,60
413103,30,60
474717,11,60
453944,40,60
507672,180,60
14395,110,60
334664,60,60
169163,10,60
464,150,60
5,11,75
903,210,548
2099,170,548
4137,50,548
495,30,548
670,120,548
494,40,548
6,20,537
37,180,537
282,10,548
168,50,330
109,40,330
11,61,330
8,110,330
3,11,330
57,190,330
243,150,548
16,80,548
19,170,330
137,160,548
1,120,330
4,50,331
2442,12,528
178,170,329
665,210,329
41,120,329
328,40,3
755,10,329
16391,11,329
2132,190,329
4389,50,329
2,20,3
8938,150,299
64371,210,60
11888,190,60
20,150,11
7,10,549
2577,40,329
42,30,329
271,60,329
134,11,548
3490,100,329
2421,210,546
8334,10,546
9371,170,546
25250,30,546
17642,150,546
21954,40,546
158457,50,546
10068,120,546
9535,11,546
12,200,329
51,80,546
104,170,549
3,50,549
25,110,329
5,180,329
6,130,329
1073,110,546
4522,160,546
315,100,546
274,20,546
699,190,546
74,12,546
5,201,299
3,160,301
13,12,548
13,130,546
3,150,549
459,210,547
26919,50,547
767,170,547
23,190,547
555,30,547
235,12,547
169,160,547
19,40,537
19,10,547
542,40,547
1,30,325
2028,190,326
673,210,326
462,20,326
121,170,326
14975,50,326
11811,11,326
344,10,326
1400,40,326
43,120,326
1935,60,326
4908,100,326
313,110,326
116,30,326
12,11,547
12,180,326
5,121,546
1605,130,326
4,61,326
339,200,326
1,40,12
2740,202,299
31,153,299
313,201,326
2,30,4
1,50,4
340599,62,323
3,153,302
92,200,60
2,130,325
7481296,150,50
15433239,120,50
1292254,130,50
246207,153,50
2106093,200,50
98815,110,50
1,62,325
1112376,40,50
249,12,301
48,20,548
2837548,61,50
805113,60,50
971023,100,50
1221129,50,50
71629,62,50
4698837,11,50
1504227,180,50
2018845,30,50
2892427,10,50
113270,190,50
7,190,548
13,150,325
159,12,299
654492,210,50
646472,60,52
148,20,299
87100,210,297
94827,20,297
593023,10,297
67688,12,297
10214184,120,297
129151,110,297
575695,100,297
120144,190,297
1279373,11,297
618173,40,297
155172,30,297
3485389,130,297
47172,61,297
43645,180,297
588235,60,297
211542,62,297
10988,122,297
1509755,150,297
9,80,549
108419,200,297
34,180,327
2291,120,327
61,62,327
159,100,327
103,170,327
130,110,327
6,30,327
58,60,327
382,130,327
306,50,327
7301,210,51
125117,50,297
96327,220,50
7744,170,297
436,160,297
65638,210,42
5250,150,42
64,200,42
11,120,324
3,62,324
190,122,52
104,210,19
4,210,20
33,80,297
5358,202,297
698,10,19
61,150,19
2,11,19
94717,61,52
30435,60,300
28715,120,300
62978,62,300
5486,50,300
2060,61,300
60739,10,300
6224,100,300
4147,30,300
2928,40,300
37675,130,300
36079,11,300
1192,210,300
689,180,300
45,12,300
263,122,300
4279,200,300
620,170,300
186,20,300
722,190,300
450,110,300
6,160,300
10727,120,42
75,210,276
46,150,300
3,202,276
7,200,277
9,200,276
1,201,277
65,153,297
423,201,297
93,210,296
9,201,276
70432,50,42
11,20,42
1355,11,42
1,170,42
2224,30,42
4884,40,42
365,10,42
5,153,60
597,12,275
56,20,275
6,200,296
176141,130,298
81535,10,298
93492,120,298
2095,62,298
40411,110,298
60522,100,298
40434,11,298
3701,40,298
844,30,298
1647,190,298
814,60,298
1127,210,298
64,122,298
2,130,296
146,180,298
83,20,298
9,120,296
1,40,296
1,190,296
26,150,298
100,200,298
72,210,550
406,10,550
47,50,550
7,100,550
4,120,550
12,81,550
50,30,550
21,40,550
696,180,42
32,130,550
11,200,550
5,210,551
2,180,296
10801,50,73
3768,210,73
6,150,72
893,210,72
277,40,73
4,20,73
134,170,73
4,61,298
204,20,50
2418,20,65
44944,180,61
261504,50,61
6688,61,61
48215,120,61
90992,40,61
179429,10,61
72646,100,61
1818262,130,61
161685,30,61
82515,11,61
64589,210,61
3923,60,61
52229,20,61
303,30,73
9911,190,61
3502,62,61
2534,110,61
413,12,50
9,190,537
9869,12,61
12,153,61
1214,90,61
2665,70,61
2,70,50
565,200,61
180,150,61
68,210,63
680,210,48
622,180,62
354,210,62
4382,210,47
5093,180,47
948,50,62
13,180,63
4,50,63
50,180,48
10595,50,47
1263,100,47
132416,62,52
27,12,62
4,160,50
48,61,47
9,120,62
27,61,62
887,210,274
968,200,274
135,170,50
2131,120,274
279,10,274
11,11,274
58884,100,42
183,170,47
8864,61,42
1901,62,42
16565,90,42
396,40,47
12,70,65
21,180,274
426,100,274
8,190,274
1375,210,49
6923,180,49
4583,100,49
13270,50,49
2839,40,49
736,30,47
59,61,49
7068,120,47
2,153,296
369,130,47
7,11,47
14,170,49
1,170,61
263585,90,52
1,70,297
2,62,47
5,100,62
507,10,47
97,11,49
31,120,49
417,30,49
3,60,296
4735,60,49
2281,130,49
20,10,49
5,190,49
121,120,48
6522,120,73
2314,150,47
4417,170,535
247161,120,535
74063,210,535
44641,190,535
2085889,130,535
238023,110,535
163014,200,535
210981,100,535
70043,81,535
993559,50,535
53115,80,535
17684,180,535
13836,150,535
14246,40,535
34730,30,535
43,200,72
20263,153,535
11,130,72
25,82,535
9,170,72
46,190,47
25576,12,535
42,120,72
3888,130,73
1197,110,73
8903,10,535
12,120,51
19072,11,535
1152,100,73
9,190,72
879,81,73
252,200,73
167,180,73
149,190,73
2,150,73
2,10,72
71,50,51
56,50,72
302,80,73
21,190,42
476,90,535
89,12,73
457,10,73
40675,130,42
3,61,51
22,100,51
2,110,72
4,100,72
3,11,73
873,60,535
1,70,535
38357,90,50
5,122,50
8,130,48
10,150,48
69,153,47
17891,220,535
20,61,535
6,20,527
2,80,52
388,60,47
5,180,72
4,62,51
85595,60,42
234,202,535
116093,210,43
147010,50,43
13048,62,43
28989,120,43
11862,150,43
67083,100,43
6353,30,43
8655,61,43
14175,40,43
4936,11,43
123,10,43
231,190,43
273510,60,43
137295,130,43
21874,90,43
79,90,51
11,122,43
1706,180,43
2182,210,71
6894,130,71
16979,120,71
3421,180,71
212,200,71
1475,60,71
48,150,71
106,122,71
47,61,71
27,80,71
163,130,51
270,60,73
16,61,73
1,61,72
2,152,535
10,122,535
15,110,42
20117,220,43
682,200,43
43,150,51
4,122,42
1,90,73
208,60,51
331,10,327
34,40,327
6,61,327
96,110,274
106,130,274
105,40,274
549,50,274
60,170,274
64,61,274
12,30,274
123,150,274
13468,50,71
70,81,71
976,100,71
29,190,71
1422,110,71
2,81,72
1,90,71
110,110,43
3,153,43
11,200,328
11508,220,327
3,120,328
2,150,328
208,220,42
97,10,71
259,30,71
369,40,71
8,140,71
5,140,73
3035,210,44
11802,130,44
217,120,44
257,150,44
499,210,45
382,100,44
7585,210,46
160258,130,46
1144,200,44
352,200,46
2560,50,44
3641,120,46
14,180,44
5306,100,46
78,130,45
1406,150,46
4780,50,46
4,120,45
4,61,44
2,30,46
88,60,46
4,90,44
283,61,46
6,180,46
12,40,46
5,100,45
5,150,45
2,153,46
35,110,46
7,11,46
4,62,46
2,30,44
5,190,46
2,153,42
2,62,44
11,210,322
362,210,321
1310,150,321
4156,220,321
165,130,321
97,210,69
6340,210,67
4223,130,67
41141,220,67
6960,200,67
3812,210,68
128,150,68
67,130,68
142,200,68
206,150,67
835,210,272
2144,220,68
3,110,49
129,150,49
3,90,49
2,60,48
134876,210,270
490462,220,270
567,150,270
50362,210,271
79737,220,271
730,150,271
198977006,220,70
4971799,210,70
272785,210,18
1272485,220,18
